"","region","latitude","longitude","exposure","date","time","temperature","phosphate","nitrate","silicate","toxicity","HAB","genus","species","spec_biomass"
"339","Irish Sea",53.29477,-5.1416,"high","20.03.18",12:00:00,11.0586,0.354009,4.21251,1.3617173,"non",0,"other","Radiocystis geminata",0.030230777
"340","Irish Sea",53.29477,-5.1416,"high","20.03.18",12:00:00,11.0586,0.354009,4.21251,1.3617173,"non",0,"other","Scenedesmus apiculatus",0.14201517
"341","Irish Sea",53.29477,-5.1416,"high","20.03.18",12:00:00,11.0586,0.354009,4.21251,1.3617173,"non",0,"other","Snowella fennica",0.157730733
"342","Irish Sea",53.29477,-5.1416,"high","20.03.18",12:00:00,11.0586,0.354009,4.21251,1.3617173,"non",0,"other","Tetrastrum elegans",0.230023879
"343","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"high",1,"other","Cochlodinium polykrikoides",0.11524566
"344","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"high",1,"other","Noctiluca scintillans",0.022325261
"345","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"low",1,"diatom","Skeletonema costatum",0.044726289
"346","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"low",1,"other","Chattonella antiqua",0.098129048
"347","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"medium",1,"diatom","Chaetoceros concavicorne",0.013504061
"348","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"medium",1,"diatom","Thalassiosira mala",0.051460971
"349","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"medium",1,"other","Alexandrium catenella",0.000741756
"350","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Actinocyclus normanii",0.045375095
"351","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Cerataulina pelagica",0.051848172
"352","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Coscinodiscus wailesii",0.00470682
"353","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Cyclotella radiosa",0.112247236
"354","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Detonula confervacea",0.114490696
"355","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Guinardia delicatula",0.038111304
"356","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Leptocylindrus danicus",0.028253959
"357","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Proboscia alata",0.122012388
"358","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"diatom","Rhizosolenia setigera",0.084164932
"359","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Aphanocapsa conferta",0.391197238
"360","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Chroococcus distans",0.480377622
"361","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Cryptaulax marina",0.00844816
"362","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Cryptomonas platyuris",0.214509549
"363","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Cyanodictyon planctonicum",0.072051802
"364","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Golenkinia radiata",0.025942932
"365","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Lagerheimia subsalsa",0.48107313
"366","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Planctonema lauterbornii",0.111760369
"367","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Planktolyngbya contorta",0.456567371
"368","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Pseudanabaena acicularis",0.115828074
"369","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Radiocystis geminata",0.00313418
"370","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Scenedesmus apiculatus",0.146307727
"371","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Snowella fennica",0.143769639
"372","Irish Sea",53.29477,-5.1416,"high","21.03.18",12:00:00,11.3071,0.244037,3.985963,1.9185918,"non",0,"other","Tetrastrum elegans",0.169708817
"373","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"high",1,"other","Cochlodinium polykrikoides",0.203282183
"374","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"high",1,"other","Noctiluca scintillans",0.032766973
"375","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"low",1,"diatom","Skeletonema costatum",0.062605015
"376","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"low",1,"other","Chattonella antiqua",0.156937427
"377","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"medium",1,"diatom","Chaetoceros concavicorne",0.019117966
"378","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"medium",1,"diatom","Thalassiosira mala",0.072402484
"379","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"medium",1,"other","Alexandrium catenella",0.000175604
"380","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Actinocyclus normanii",0.072216001
"381","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Cerataulina pelagica",0.049605675
"382","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Coscinodiscus wailesii",0.002487667
"383","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Cyclotella radiosa",0.138711198
"384","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Detonula confervacea",0.147883575
"385","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Guinardia delicatula",0.057838067
"386","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Leptocylindrus danicus",0.054736083
"387","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Proboscia alata",0.170772982
"388","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"diatom","Rhizosolenia setigera",0.107867074
"389","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Aphanocapsa conferta",0.460527434
"390","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Chroococcus distans",0.586298172
"391","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Cryptaulax marina",0.053642651
"392","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Cryptomonas platyuris",0.288196749
"393","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Cyanodictyon planctonicum",0.097237419
"394","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Golenkinia radiata",0.048115234
"395","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Lagerheimia subsalsa",0.596263692
"396","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Planctonema lauterbornii",0.107711926
"397","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Planktolyngbya contorta",0.549133235
"398","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Pseudanabaena acicularis",0.136091811
"399","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Radiocystis geminata",0.000333243
"400","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Scenedesmus apiculatus",0.199422315
"401","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Snowella fennica",0.156664425
"402","Irish Sea",53.29477,-5.1416,"high","22.03.18",12:00:00,11.6034,0.208204,5.547207,2.0041295,"non",0,"other","Tetrastrum elegans",0.223047077
"403","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"high",1,"other","Cochlodinium polykrikoides",0.340907731
"404","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"high",1,"other","Noctiluca scintillans",0.070446065
"405","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"low",1,"diatom","Skeletonema costatum",0.063512478
"406","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"low",1,"other","Chattonella antiqua",0.266864638
"407","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"medium",1,"diatom","Chaetoceros concavicorne",0.020892376
"408","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"medium",1,"diatom","Thalassiosira mala",0.075674907
"409","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"medium",1,"other","Alexandrium catenella",0.002293584
"410","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Actinocyclus normanii",0.091768656
"411","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Cerataulina pelagica",0.057750874
"412","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Coscinodiscus wailesii",0.005508676
"413","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Cyclotella radiosa",0.179637567
"414","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Detonula confervacea",0.172813281
"415","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Guinardia delicatula",0.061296092
"416","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Leptocylindrus danicus",0.05822198
"417","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Proboscia alata",0.192606618
"418","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"diatom","Rhizosolenia setigera",0.114962751
"419","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Aphanocapsa conferta",0.617398127
"420","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Chroococcus distans",0.75644117
"421","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Cryptaulax marina",0.014721226
"422","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Cryptomonas platyuris",0.362100821
"423","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Cyanodictyon planctonicum",0.102613665
"424","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Golenkinia radiata",0.047310822
"425","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Lagerheimia subsalsa",0.756369282
"426","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Planctonema lauterbornii",0.094255606
"427","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Planktolyngbya contorta",0.679283849
"428","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Pseudanabaena acicularis",0.15782861
"429","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Radiocystis geminata",0.051171969
"430","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Scenedesmus apiculatus",0.214351944
"431","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Snowella fennica",0.216363002
"432","Irish Sea",53.29477,-5.1416,"high","23.03.18",12:00:00,11.4885,0.363567,5.958148,1.8183716,"non",0,"other","Tetrastrum elegans",0.276405451
"433","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"high",1,"other","Cochlodinium polykrikoides",0.213908595
"434","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"high",1,"other","Noctiluca scintillans",0.034710712
"435","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"low",1,"diatom","Skeletonema costatum",0.057715517
"436","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"low",1,"other","Chattonella antiqua",0.16534509
"437","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"medium",1,"diatom","Chaetoceros concavicorne",0.018478095
"438","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"medium",1,"diatom","Thalassiosira mala",0.063166168
"439","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"medium",1,"other","Alexandrium catenella",0.000240111
"440","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Actinocyclus normanii",0.067234374
"441","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Cerataulina pelagica",0.056042031
"442","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Coscinodiscus wailesii",0.008806918
"443","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Cyclotella radiosa",0.13927126
"444","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Detonula confervacea",0.134071804
"445","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Guinardia delicatula",0.061532502
"446","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Leptocylindrus danicus",0.043711248
"447","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Proboscia alata",0.150651217
"448","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"diatom","Rhizosolenia setigera",0.111439875
"449","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Aphanocapsa conferta",0.488347027
"450","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Chroococcus distans",0.607713738
"451","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Cryptaulax marina",0.020526369
"452","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Cryptomonas platyuris",0.265720393
"453","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Cyanodictyon planctonicum",0.081041416
"454","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Golenkinia radiata",0.028320864
"455","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Lagerheimia subsalsa",0.62050172
"456","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Planctonema lauterbornii",0.133218211
"457","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Planktolyngbya contorta",0.574643317
"458","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Pseudanabaena acicularis",0.129646572
"459","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Radiocystis geminata",0.006811086
"460","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Scenedesmus apiculatus",0.200045466
"461","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Snowella fennica",0.172781929
"462","Irish Sea",53.29477,-5.1416,"high","24.03.18",12:00:00,11.4862,0.344209,4.919692,1.8997874,"non",0,"other","Tetrastrum elegans",0.226758883
"463","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"high",1,"other","Cochlodinium polykrikoides",0.129404573
"464","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"high",1,"other","Noctiluca scintillans",0.025880608
"465","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"low",1,"diatom","Skeletonema costatum",0.045679575
"466","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"low",1,"other","Chattonella antiqua",0.105650054
"467","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"medium",1,"diatom","Chaetoceros concavicorne",0.019263566
"468","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"medium",1,"diatom","Thalassiosira mala",0.053229049
"469","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"medium",1,"other","Alexandrium catenella",0.004995195
"470","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Actinocyclus normanii",0.054641821
"471","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Cerataulina pelagica",0.046037205
"472","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Coscinodiscus wailesii",1e-05
"473","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Cyclotella radiosa",0.116309962
"474","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Detonula confervacea",0.126127421
"475","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Guinardia delicatula",0.055211015
"476","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Leptocylindrus danicus",0.040042053
"477","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Proboscia alata",0.130963553
"478","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"diatom","Rhizosolenia setigera",0.072041684
"479","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Aphanocapsa conferta",0.392783471
"480","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Chroococcus distans",0.507089578
"481","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Cryptaulax marina",0.034340193
"482","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Cryptomonas platyuris",0.22724936
"483","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Cyanodictyon planctonicum",0.108168555
"484","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Golenkinia radiata",0.009748081
"485","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Lagerheimia subsalsa",0.511187859
"486","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Planctonema lauterbornii",0.101339269
"487","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Planktolyngbya contorta",0.456926062
"488","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Pseudanabaena acicularis",0.132485046
"489","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Radiocystis geminata",0.024748923
"490","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Scenedesmus apiculatus",0.14196295
"491","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Snowella fennica",0.143884264
"492","Irish Sea",53.29477,-5.1416,"high","25.03.18",12:00:00,11.7141,0.33603,4.174257,1.9345277,"non",0,"other","Tetrastrum elegans",0.175343453
"493","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"high",1,"other","Cochlodinium polykrikoides",0.34317867
"494","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"high",1,"other","Noctiluca scintillans",0.073547447
"495","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"low",1,"diatom","Skeletonema costatum",0.061724744
"496","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"low",1,"other","Chattonella antiqua",0.249263285
"497","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"medium",1,"diatom","Chaetoceros concavicorne",0.020980996
"498","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"medium",1,"diatom","Thalassiosira mala",0.066109316
"499","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"medium",1,"other","Alexandrium catenella",0.013144609
"500","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Actinocyclus normanii",0.074821795
"501","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Cerataulina pelagica",0.066627018
"502","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Coscinodiscus wailesii",0.008759981
"503","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Cyclotella radiosa",0.167920535
"504","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Detonula confervacea",0.160552081
"505","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Guinardia delicatula",0.063826
